id,name,artists,instruments,speechiness,instrumentalness,key,mode,tempo,loudness,theme,chords_1,chords_2,chords_1_numeric,chords_2_numeric,normal_chords_1_numeric,normal_chords_2_numeric,diff_chords_1_numeric,diff_chords_2_numeric
02ppMPbg1OtEdHgoPqoqju,Reckoner,Radiohead,"['guitar', 'drums']",0.0262,0.16,4,0,104.271,-7.441,Reckoner Can't take it with you Dancing for your pleasure You are not to blame for,"['D', 'A', 'Bm', 'G']","['D', 'A', 'G', 'A']","[2, 9, 23, 7]","[2, 9, 7, 9]","[-2, 5, 19, 3]","[-2, 5, 3, 5]","[7, 14, -16]","[7, -2, 2]"
47oXAoC5TynVLCZ3FKb0gC,Post Break-Up Sex,The Vaccines,"['guitar', 'drums']",0.0469,0.00465,5,1,136.873,-4.115,"The theme of ""Post Break-Up Sex"" by The Vaccines revolves around the complexities and fleeting nature of post-relationship intimacy, where physical connection contrasts sharply with emotional detachment. It explores the idea of seeking solace in casual encounters while grappling with the remnants of a past romance.","['A', 'D', 'E', 'A']","['A', 'D', 'E', 'A']","[9, 2, 4, 9]","[9, 2, 4, 9]","[4, -3, -1, 4]","[4, -3, -1, 4]","[-7, 2, 5]","[-7, 2, 5]"
04uR2cdkgiaLIzebPcs25m,Two Weeks,Grizzly Bear,"['synthesizer', 'drums']",0.0294,0.00698,5,1,159.685,-5.59,Save up all the days A routine malaise Just like yesterday I told you I,"['B', 'F#', 'G#m', 'E']","['E', 'C#m', 'G#m', 'F#']","[11, 6, 20, 4]","[4, 13, 20, 6]","[6, 1, 15, -1]","[-1, 8, 15, 1]","[-5, 14, -16]","[9, 7, -14]"
6ebxt3Iylxe0GcEuUGlIvb,Dreaming of You,The Coral,"['guitar', 'keyboards']",0.031,0.000848,9,0,199.001,-7.495,"The theme of ""Dreaming of You"" by The Coral revolves around longing and desire for a loved one who is distant or unattainable. The lyrics evoke a sense of nostalgia and yearning, capturing the bittersweet emotions associated with love and dreams of connection.","['D', 'A', 'Bm', 'G']","['D', 'A', 'G', 'A']","[2, 9, 23, 7]","[2, 9, 7, 9]","[-7, 0, 14, -2]","[-7, 0, -2, 0]","[7, 14, -16]","[7, -2, 2]"
2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,"['guitar', 'keyboard']",0.0288,0.00251,4,0,114.622,-6.26,Hip hip Hip hip Hip hip Hip hip,"['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-4, 3, 17, 1]","[-4, 3, 17, 1]","[7, 14, -16]","[7, 14, -16]"
7DoMGZLVzga3vhyZlb0hBX,An Honest Mistake,The Bravery,"['synthesizer', 'drums']",0.0297,0.506,2,0,140.047,-4.259,People They don't mean a thing to you They move right through you Just like your breath,"['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-2, 5, 19, 3]","[5, 0, 14, -2]","[7, 14, -16]","[-5, 14, -16]"
6YIggUJW3ttAAPRdnki8RM,Disarm - 2011 Remaster,The Smashing Pumpkins,"['strings', 'acoustic guitar']",0.0277,0.775,4,0,129.516,-10.205,"The theme of ""Disarm"" by The Smashing Pumpkins revolves around the struggles of childhood innocence and the emotional scars that come from growing up. It captures a sense of vulnerability and the desire for connection while grappling with feelings of pain and disillusionment.","['C', 'G', 'Am', 'E']","['C', 'G', 'Am', 'E']","[0, 7, 21, 4]","[0, 7, 21, 4]","[-4, 3, 17, 0]","[-4, 3, 17, 0]","[7, 14, -17]","[7, 14, -17]"
0y5a9zXjz7NSEkRCPKNZwP,My Mistakes Were Made For You,The Last Shadow Puppets,"['piano', 'guitar']",0.0434,0.0,2,0,97.62,-4.789,"As subtle as an earthquake I know, My mistakes were made for you. And in the back-room of a bad dream she came, And whisked me away, enthused","['Em', 'C', 'G', 'D']","['Em', 'C', 'G', 'D']","[16, 0, 7, 2]","[16, 0, 7, 2]","[14, -2, 5, 0]","[14, -2, 5, 0]","[-16, 7, -5]","[-16, 7, -5]"
57Xjny5yNzAcsxnusKmAfA,Reptilia,The Strokes,"['electric guitar', 'bass guitar']",0.0336,0.713,9,1,158.009,-5.11,"He seemed impressed by the way you came in  Tell us a story, I know you're not boring  I was afraid that you would not insist  You sound so sleepy ","['E5', 'G5', 'A5', 'C5']","['E5', 'G5', 'A5', 'C5']","[4, 7, 9, 0]","[4, 7, 9, 0]","[-5, -2, 0, -9]","[-5, -2, 0, -9]","[3, 2, -9]","[3, 2, -9]"
2aC8wwfrM0YeTAzzk8hxqC,Disco 2000,Pulp,"['piano', 'synthesizer']",0.0725,0.0,7,0,133.11,-7.579,"Well we were born within one hour of each other. Our mothers said we could be sister and brother. Your name is Deborah, Deborah. It never suited ya.","['A', 'D', 'A', 'E']","['A', 'D', 'A', 'E']","[9, 2, 9, 4]","[9, 2, 9, 4]","[2, -5, 2, -3]","[2, -5, 2, -3]","[-7, 7, -5]","[-7, 7, -5]"
7lJ9MeQgqHlBrE69omD4rN,Charmless Man - 2012 Remaster,Blur,"['guitar', 'synthesizer']",0.0418,0.0,9,1,116.766,-6.523,"The theme of ""Charmless Man"" revolves around the disillusionment and emptiness often found in modern life and relationships, highlighting the troubles of a superficial, self-absorbed individual. Through witty observations and a critical lens, the lyrics underscore a sense of alienation and the longing for authenticity in a world filled with pretense.","['E', 'B', 'C#m', 'A']","['E', 'B', 'C#m', 'A']","[4, 11, 13, 9]","[4, 11, 13, 9]","[-5, 2, 4, 0]","[-5, 2, 4, 0]","[7, 2, -4]","[7, 2, -4]"
3QmesrvdbPjwf7i40nht1D,Everlong - Acoustic Version,Foo Fighters,"['acoustic guitar', 'electric guitar']",0.0349,0.0112,2,1,144.171,-11.342,"The theme of ""Everlong"" revolves around deep love and connection, capturing the exhilaration and intimacy of being with someone who truly understands you. The acoustic version emphasizes vulnerability and nostalgia, highlighting the emotional resonance of cherished memories shared with a loved one.","['C', 'G', 'D', 'C']","['C', 'G', 'D', 'C']","[0, 7, 2, 0]","[0, 7, 2, 0]","[-2, 5, 0, -2]","[-2, 5, 0, -2]","[7, -5, -2]","[7, -5, -2]"
4DE60kqQADWaZmdRAJkuUJ,Miles and Miles of Texas,"Willem Hendrikse, Dwayne Verheyden, Tony Paoletta, Arthur Wouters, Kok De Koning","['piano', 'guitar']",0.0388,0.0,2,1,114.032,-6.153,"The theme of ""Miles and Miles of Texas"" revolves around the deep connection to the vast Texas landscape and the sense of freedom it brings to the narrator. It reflects a longing for home and the cherished memories tied to the places and experiences that define Texan identity.","['G', 'C', 'G', 'D']","['G', 'C', 'G', 'D7']","[7, 0, 7, 2]","[7, 0, 7, 2]","[5, -2, 5, 0]","[5, -2, 5, 0]","[-7, 7, -5]","[-7, 7, -5]"
6azvUGfdjVwuiGa5X2odqA,Making Moves,YBS Skola,"['piano', 'drums']",0.39,0.0,1,1,159.948,-9.846,"The theme of ""Making Moves"" by YBS Skola revolves around ambition and determination, highlighting the pursuit of success against all odds. The lyrics reflect a confident mindset, emphasizing the importance of taking action and staying focused on personal goals in the face of challenges.","['C', 'G', 'Am', 'F']","['D', 'A', 'Bm', 'G']","[0, 7, 21, 5]","[2, 9, 23, 7]","[-1, 6, 20, 4]","[1, 8, 22, 6]","[7, 14, -16]","[7, 14, -16]"
2VIttZmxVvAEnvJQJQLfPN,Paint It Black,The Shutters,"['guitar', 'drums']",0.0741,0.00154,11,0,158.009,-5.419,"""Paint It Black"" by The Shutters explores themes of deep sorrow and despair, conveying the emotional struggle of dealing with loss and the resultant darkness it brings to one’s life. The lyrics reflect an intense desire to escape pain, symbolized through the imagery of painting everything black to mask the grief and hopelessness experienced.","['Bm', 'G', 'D', 'A']","['Bm', 'G', 'D', 'A']","[23, 7, 2, 9]","[23, 7, 2, 9]","[12, -4, -9, -2]","[12, -4, -9, -2]","[-16, -5, 7]","[-16, -5, 7]"
62xvmyoq6mGq48otRvjU7a,Baby Got Back,Vanilla Ice,"['drum machine', 'bass']",0.181,0.0,11,0,129.046,-7.384,"The theme of ""Baby Got Back"" by Sir Mix-a-Lot (not Vanilla Ice) celebrates body positivity and appreciation for curvy women, particularly those with larger hips and thighs. The song challenges societal beauty standards by expressing a preference for fuller-figured women, emphasizing self-confidence and individual attraction.","['C', 'G', 'Am', 'F']","['C', 'G', 'Am', 'F']","[0, 7, 21, 5]","[0, 7, 21, 5]","[-11, -4, 10, -6]","[-11, -4, 10, -6]","[7, 14, -16]","[7, 14, -16]"
7e4Y7M8rNvY4nn3bdKT0Uo,"Hangin' Tough - 7"" Remix",New Kids On The Block,"['drums', 'synthesizer']",0.0518,0.000633,6,1,91.663,-4.642,"The theme of ""Hangin' Tough"" revolves around resilience and determination in the face of challenges, emphasizing the importance of staying strong and united. The lyrics convey a message of camaraderie and support, encouraging listeners to persevere through tough times together.","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[-6, 1, 15, -1]","[-1, -6, 1, 15]","[7, 14, -16]","[-5, 7, 14]"
5pZqYmoqLFK9pn2oQivcYk,Hound Dog,The Allen Starr Musical Theatre,"['guitar', 'drums']",0.0757,0.00013,0,1,95.977,-10.942,"The theme of ""Hound Dog"" revolves around betrayal and disappointment in a failed relationship, emphasizing the feeling of being wronged by someone who was once trusted. The lyrics convey a sense of empowerment as the singer asserts their self-worth and moves on from the deceitful partner.","['A', 'A', 'E', 'E']","['A', 'A', 'D', 'A']","[9, 9, 4, 4]","[9, 9, 2, 9]","[9, 9, 4, 4]","[9, 9, 2, 9]","[0, -5, 0]","[0, -7, 7]"
5vaDzWR5h9NllmWphCBqPW,Boom Boom Boom,The Groovy Crew,"['drum machine', 'synthesizer']",0.0872,1.83e-05,0,1,129.855,-7.249,"The theme of ""Boom Boom Boom"" by The Groovy Crew revolves around celebrating self-expression and the joy of dancing, conveying a sense of liberation and excitement. The upbeat rhythm and catchy lyrics invite listeners to let loose and enjoy the vibrant energy of the moment.","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[0, 7, 21, 5]","[5, 0, 7, 21]","[7, 14, -16]","[-5, 7, 14]"
19pVVNsJ1Nr6QwSgSsRKbX,Working 9 to 5,Soul&Roll,"['piano', 'synthesizer']",0.0387,0.0,6,1,106.963,-5.875,"The theme of ""Working 9 to 5"" by Soul&Roll revolves around the struggles and frustrations of a daily grind in a traditional work environment. It captures the desire for a better work-life balance and the pursuit of fulfillment beyond the confines of a monotonous routine.","['G', 'C', 'G', 'D']","['G', 'C', 'A', 'D']","[7, 0, 7, 2]","[7, 0, 9, 2]","[1, -6, 1, -4]","[1, -6, 3, -4]","[-7, 7, -5]","[-7, 9, -7]"
3JJ2T5fFsHqL2dm3wImYHi,Dream a Little Dream,Shindig Society,"['piano', 'saxophone']",0.0312,1.88e-06,5,0,114.358,-6.902,"The theme of ""Dream a Little Dream"" by Shindig Society revolves around the comforting and hopeful nature of dreams as an escape from reality, emphasizing a sense of longing and affection. It captures the tender moments shared between loved ones, where dreams serve as a bridge to maintain connection and intimacy even in uncertain times.","['C', 'E7', 'A7', 'D7']","['G', 'C', 'A7', 'D7']","[0, 4, 9, 2]","[7, 0, 9, 2]","[-5, -1, 4, -3]","[2, -5, 4, -3]","[4, 5, -7]","[-7, 9, -7]"
2NwjV9vCjdzfc408K2FxOA,Whoomp (Hoop) There It Is,Dwight Howard,"['synthesizer', 'drum machine']",0.229,0.0,1,1,128.99,-7.031,"The theme of ""Whoomp (There It Is)"" by Dwight Howard revolves around celebration and excitement, capturing the exhilaration of a triumphant moment, such as scoring in basketball. The repeated phrase serves as a joyful exclamation that underscores the energy and camaraderie associated with sports and victory.","['A', 'D', 'E', 'A']","['B', 'E', 'F#', 'B']","[9, 2, 4, 9]","[11, 4, 6, 11]","[8, 1, 3, 8]","[10, 3, 5, 10]","[-7, 2, 5]","[-7, 2, 5]"
5y37wSr0dnKknrBr5h9bcA,Sitting at the Dock of the Bay,Brooklyn Moods,"['guitar', 'saxophone']",0.0325,8.04e-06,11,0,103.96,-9.271,"""Sitting at the Dock of the Bay"" explores themes of longing and introspection, capturing a sense of stagnation and helplessness as the narrator reflects on their life while watching the ebb and flow of the tides. The imagery of waiting and observing underscores feelings of solitude and existential contemplation.","['D', 'B', 'F#m', 'G']","['D', 'B', 'F#m', 'G']","[2, 11, 18, 7]","[2, 11, 18, 7]","[-9, 0, 7, -4]","[-9, 0, 7, -4]","[9, 7, -11]","[9, 7, -11]"
74lxxVYzl4j37v9865Q7fU,Neutron Dance (Re-Recorded Version),The Pointer Sisters,"['synthesizer', 'drums']",0.0475,0.000272,9,1,105.019,-8.424,"The theme of ""Neutron Dance"" revolves around the exhilaration and joy of living life to the fullest, embracing spontaneity, and finding freedom in self-expression. It captures a vibrant, upbeat energy that encourages listeners to let loose and enjoy the moment, often in the face of challenges or uncertainty.","['C', 'F', 'G', 'C']","['Am', 'G', 'F', 'C']","[0, 5, 7, 0]","[21, 7, 5, 0]","[-9, -4, -2, -9]","[12, -2, -4, -9]","[5, 2, -7]","[-14, -2, -5]"
4mHaIKmVNZlijgLUJ2WKUR,The Breakfast Club Theme Song,Greatest Movie Theme Soundtrack,"['synthesizer', 'drums']",0.037,7.64e-05,9,1,111.334,-7.372,"The theme of the ""Breakfast Club Theme Song"" revolves around the connection and understanding formed among a diverse group of high school students during Saturday detention. It emphasizes themes of self-discovery, breaking stereotypes, and the power of friendship in overcoming social divides.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-9, -2, 12, -4]","[-9, -2, -4, -9]","[7, 14, -16]","[7, -2, -5]"
6cR1wOlEOX9AjMYC5LC7L1,Hey! Baby,Bruce Channel,"['piano', 'guitar']",0.0385,0.0,4,1,131.037,-6.633,"Hey, hey hey baby!  I want to know if you'll be my girl  Hey, hey hey baby!  I want to know if you'll be my girl ","['A', 'E', 'F#m', 'D']","['A', 'E', 'F#m', 'D']","[9, 4, 18, 2]","[9, 4, 18, 2]","[5, 0, 14, -2]","[5, 0, 14, -2]","[-5, 14, -16]","[-5, 14, -16]"
3FnP3j1TyiTwbJb5AR2ynT,"Purple Rain - 7"" Single Edit; 2017 Remaster",Prince,"['piano', 'synthesizer']",0.0368,2.8e-06,10,1,114.682,-10.513,"The theme of ""Purple Rain"" revolves around heartbreak and longing, expressing a deep sense of emotional vulnerability and the desire for healing and reconciliation. The imagery of rain symbolizes both sadness and renewal, capturing the tumultuous aspects of love and the hope for redemption.","['B', 'A', 'G#m', 'E']","['B', 'A', 'E', 'G#m']","[11, 9, 20, 4]","[11, 9, 4, 20]","[1, -1, 10, -6]","[1, -1, -6, 10]","[-2, 11, -16]","[-2, -5, 16]"
4aHwtsrSIibPMFGtAizSUk,Up Town Girl,Springbok,"['piano', 'guitar']",0.0314,0.000113,4,1,128.829,-3.38,"The theme of ""Uptown Girl"" revolves around a young man's admiration for a wealthy and sophisticated girl from a privileged background, highlighting the contrasts between their lifestyles. The song captures a sense of aspiration and longing, as the protagonist dreams of winning her affection despite their social differences.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-4, 3, 17, 1]","[-4, 3, 1, -4]","[7, 14, -16]","[7, -2, -5]"
6pFh1D5ReG7IqrBpeaDIqm,Everybody Dance Now - B.Taylor Radio Mix,"C & C Music Factory, B. Taylor, Freedom Williams","['synthesizer', 'drums']",0.334,0.599,8,1,155.329,-8.56,"The theme of ""Everybody Dance Now"" revolves around the exhilaration and joy of dancing as a form of self-expression and unity. The lyrics encourage listeners to let loose, come together, and celebrate life through movement and rhythm.","['A', 'C#m', 'F#m', 'E']","['A', 'C#m', 'F#m', 'E']","[9, 13, 18, 4]","[9, 13, 18, 4]","[1, 5, 10, -4]","[1, 5, 10, -4]","[4, 5, -14]","[4, 5, -14]"
7oaXl1MyUkxEiLBV4iklMw,Sex in the Shower,Skudda100,"['piano', 'guitar']",0.12,0.0,0,1,130.007,-18.763,"The song ""Sex in the Shower"" by Skudda100 explores themes of intimacy and spontaneity in romantic relationships, emphasizing the thrill and excitement of intimate moments. It combines playful and sensual imagery to convey a sense of passion and carefree enjoyment in love and attraction.","['C', 'G', 'Am', 'F']","['F', 'C', 'G', 'Am']","[0, 7, 21, 5]","[5, 0, 7, 21]","[0, 7, 21, 5]","[5, 0, 7, 21]","[7, 14, -16]","[-5, 7, 14]"
2vt2Rj4AUKMjpfGIch5bjp,I Wanna Be Rich,Calloway,"['drums', 'synthesizer']",0.0525,5.66e-05,7,1,113.991,-4.921,Cash cold that's what I need These bill colectors they ring my phone They bother me when I'm not at home Ain't go no time to be fooling round,"['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-7, 0, 14, -2]","[-7, 0, -2, -7]","[7, 14, -16]","[7, -2, -5]"
7BtYJLWUl3zms8owH9J8ZY,Jukebox Hero,The Molly Ringwalds,"['guitar', 'keyboard']",0.0408,0.0,9,1,176.002,-3.79,"The theme of ""Jukebox Hero"" revolves around the aspiration and dreams of youth, highlighting the powerful emotional connection between music and personal identity. It portrays the story of a young man who seeks to achieve his dreams of rock stardom, fueled by the passion and inspiration he finds in his favorite songs.","['C', 'G', 'Am', 'F']","['G', 'D', 'Em', 'C']","[0, 7, 21, 5]","[7, 2, 16, 0]","[-9, -2, 12, -4]","[-2, -7, 7, -9]","[7, 14, -16]","[-5, 14, -16]"
57OYBQgJ2CePtbCIYj7daK,I'm Gonna Run to You,Danny Brian,"['piano', 'guitar']",0.0301,0.0,2,1,126.265,-5.32,"The song ""I'm Gonna Run to You"" by Danny Brian centers on the themes of love, longing, and the desire for connection. It captures the emotional journey of seeking comfort and solace in a loved one during challenging times.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-2, 5, 19, 3]","[-2, 5, 3, -2]","[7, 14, -16]","[7, -2, -5]"
452iFj39XOgZhVHnwv5Zv0,Afternoon Delight,Edwin Evers Band,"['guitar', 'synthesizer']",0.0291,0.0,4,1,144.066,-9.196,"The theme of ""Afternoon Delight"" revolves around flirtation and the excitement of a romantic rendezvous, capturing the anticipation of a spontaneous romantic encounter. It conveys a lighthearted and playful mood, celebrating the joy of love and desire during the carefree moments of the day.","['D', 'A', 'G', 'A']","['D', 'A', 'G', 'A']","[2, 9, 7, 9]","[2, 9, 7, 9]","[-2, 5, 3, 5]","[-2, 5, 3, 5]","[7, -2, 2]","[7, -2, 2]"
3D4fDut1B2PHlL8FaA6WM5,Fly Away,Dustin Bravo,"['piano', 'guitar']",0.0391,0.0,7,1,159.971,-9.765,"The theme of ""Fly Away"" by Dustin Bravo revolves around the desire for freedom and escape from the burdens of life. It captures the yearning for a place where one can find peace and happiness, transcending everyday struggles.","['C', 'G', 'Am', 'F']","['C', 'G', 'F', 'C']","[0, 7, 21, 5]","[0, 7, 5, 0]","[-7, 0, 14, -2]","[-7, 0, -2, -7]","[7, 14, -16]","[7, -2, -5]"
0fw6TR76lE0ji5ESXKWlj5,I'm Too Sexy - Italian Version,Right Said Fred,"['bass', 'drum machine']",0.0488,0.499,6,0,122.232,-11.985,"The theme of ""I'm Too Sexy"" in its Italian version revolves around self-confidence and playful vanity, as the singer humorously asserts their attractiveness and desirability. The lyrics emphasize a lighthearted celebration of one's own appeal in a fun and catchy manner.","['C', 'G', 'Am', 'F']","['D', 'A', 'Bm', 'G']","[0, 7, 21, 5]","[2, 9, 23, 7]","[-6, 1, 15, -1]","[-4, 3, 17, 1]","[7, 14, -16]","[7, 14, -16]"
7b2xa56vqwKiGaXwempVmF,Shake a Tail Feather,Tritono Blues,"['piano', 'guitar']",0.0394,0.518,2,1,153.123,-6.814,"The theme of ""Shake a Tail Feather"" by Tritono Blues revolves around celebrating life and engaging in joyful, carefree dancing. It emphasizes the excitement of letting loose and enjoying the moment with friends and music.","['A7', 'D7', 'E7', 'A7']","['D7', 'E7', 'A7', 'A7']","[9, 2, 4, 9]","[2, 4, 9, 9]","[7, 0, 2, 7]","[0, 2, 7, 7]","[-7, 2, 5]","[2, 5, 0]"
1HJkuUeJ80E3PhjQ7y4FVn,Waiting for the World to Change,Christopher Manias,"['guitar', 'drums']",0.0591,0.000933,2,1,88.566,-9.079,"The theme of ""Waiting for the World to Change"" by Christopher Manias revolves around the feelings of frustration and helplessness in the face of societal issues, as well as the hope for a brighter future. The song emphasizes the desire for collective action and the belief that change is possible if people come together to challenge the status quo.","['D', 'A', 'Bm', 'G']","['D', 'A', 'G', 'A']","[2, 9, 23, 7]","[2, 9, 7, 9]","[0, 7, 21, 5]","[0, 7, 5, 7]","[7, 14, -16]","[7, -2, 2]"
2H2DEIShDY2sCjTiFJIEPt,We Want The Funk,Gerardo,"['synthesizer', 'drum machine']",0.0882,0.0,9,1,106.607,-9.335,"Excuse me, where have I seen you?  They tend to ask me  A humble answer I give them  As we start to get closer ","['F7', 'F7', 'F7', 'F7']","['Bb7', 'Bb7', 'F7', 'F7']","[5, 5, 5, 5]","[10, 10, 5, 5]","[-4, -4, -4, -4]","[1, 1, -4, -4]","[0, 0, 0]","[0, -5, 0]"
